,ZipCode,Population,HouseholdsPerZipCode,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold,Latitude,Longitude,Elevation,State,StateFullName,City,CountyName,CBSAType,CBSAName,MSAName,PMSA_Name,Region,Division,popden,Unnamed: 20,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Unnamed: 25,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total (tCO2e/yr)
2803,12072,2545,1035,2.59,68500,38702,42.941554,-74.379418,294,NY,New York,FULTONVILLE,MONTGOMERY,Micro,"Amsterdam, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,53.9961546251,,7223.29218478,7223.29218478,7223.29218478,23100,,15.7313360448,11.6055893931,7.77,4.96890529,5.47860788012,45.5544386081
2804,12074,3195,1588,2.66,101000,47857,43.033884,-74.03878,288,NY,New York,GALWAY,SARATOGA,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,65.1049228491,,7398.80131196,7398.80131196,7398.80131196,24434,,16.9219877343,11.932273665,7.98,5.55935244695,6.27146063355,48.6650744797
2805,12075,3106,1256,2.63,115600,54200,42.291545,-73.704082,10,NY,New York,GHENT,COLUMBIA,Micro,"Hudson, NY",,,Northeast,Middle Atlantic,83.0876149537,,7603.88595187,7603.88595187,7603.88595187,26375,,18.3687016211,12.5413709255,7.89,5.97311308556,6.82146367971,51.5946493119
2806,12076,1270,1268,2.41,69100,33150,42.408905,-74.392267,611,NY,New York,GILBOA,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,18.8760097197,,6769.35462058,6769.35462058,6769.35462058,16904,,11.7420457635,11.4419448577,7.23,4.54866395114,4.98875647474,39.9514110471
2807,12077,5719,2013,2.74,155500,66270,42.59568,-73.78848,30,NY,New York,GLENMONT,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,597.411939192,,9527.20482968,9527.20482968,9527.20482968,26054,,18.6257471353,11.9153086819,8.22,6.79688814017,7.87334877345,53.4312927309
2808,12078,23853,11990,2.37,60600,30813,43.054419,-74.338385,650,NY,New York,GLOVERSVILLE,FULTON,Micro,"Gloversville, NY",,,Northeast,Middle Atlantic,202.587277254,,6936.11576066,6936.11576066,6936.11576066,17242,,11.8572863605,10.6106643729,7.11,4.39527849706,4.78597804044,38.7592072709
2809,12083,3154,1547,2.48,95100,40417,42.415369,-74.011798,47,NY,New York,GREENVILLE,GREENE,,,,,Northeast,Middle Atlantic,79.0216488501,,7267.97468098,7267.97468098,7267.97468098,22049,,15.173255354,12.7099449497,7.44,5.0538244798,5.62340102895,46.0004258125
2810,12084,4214,2227,1.92,173600,53480,42.699608,-73.899826,30,NY,New York,GUILDERLAND,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,1140.6243064,,6254.57605952,6254.57605952,6254.57605952,18254,,13.5157398166,8.08075456154,5.76,5.6946357993,6.72540430898,39.7765344864
2811,12086,1554,742,2.43,84700,47625,42.973999,-74.152648,294,NY,New York,HAGAMAN,MONTGOMERY,Micro,"Amsterdam, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,305.63435157,,7446.95960344,7446.95960344,7446.95960344,23519,,16.3763149657,11.5524133059,7.29,5.50873839908,6.24619016504,46.9736568357
2812,12087,504,213,2.65,124300,49135,42.422999,-73.885343,47,NY,New York,HANNACROIX,GREENE,,,,,Northeast,Middle Atlantic,38.7060357224,,7565.34683357,7565.34683357,7565.34683357,33642,,22.5379080708,13.2234393383,7.95,5.77709669115,6.4017954629,55.8902395631
2813,12090,6189,2666,2.52,87400,40799,42.88026,-73.35906,35,NY,New York,HOOSICK FALLS,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,106.877388098,,6417.43204077,6417.43204077,6417.43204077,21468,,14.8260704064,12.3893435805,7.56,5.08546062283,5.65750014194,45.5183747517
2814,12092,861,365,2.62,76700,39038,42.71005,-74.36379,611,NY,New York,HOWES CAVE,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,63.3184609716,,6982.46312291,6982.46312291,6982.46312291,25240,,17.0877435306,12.0984690335,7.86,4.95470236668,5.50249584711,47.5034107779
2815,12093,1404,1071,2.48,77500,33073,42.52482,-74.613,611,NY,New York,JEFFERSON,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,23.69538869,,6979.16099289,6979.16099289,6979.16099289,17098,,11.8447159374,11.3207340888,7.44,4.56159888522,4.98468822651,40.1517371379
2816,12094,2163,827,2.88,103600,50789,42.932557,-73.506445,35,NY,New York,JOHNSONVILLE,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,77.6219923093,,7956.38353248,7956.38353248,7956.38353248,26832,,18.4243063182,12.515894687,8.64,5.87240229067,6.54338594107,51.995989237
2817,12095,12911,5349,2.39,66800,34530,43.02114,-74.3955,650,NY,New York,JOHNSTOWN,FULTON,Micro,"Gloversville, NY",,,Northeast,Middle Atlantic,217.627346468,,7262.40019975,7262.40019975,7262.40019975,19755,,13.5515053642,11.3204621176,7.17,4.63712759883,5.10819070184,41.7872857825
2818,12106,2297,1004,2.44,139700,53125,42.39289,-73.709186,10,NY,New York,KINDERHOOK,COLUMBIA,Micro,"Hudson, NY",,,Northeast,Middle Atlantic,150.669604057,,7135.07619058,7135.07619058,7135.07619058,24632,,17.2952490427,12.8271459671,7.32,5.84701414864,6.72011947427,50.0095286327
2819,12108,419,650,2.39,93200,32167,43.57216,-74.41455,1791,NY,New York,LAKE PLEASANT,HAMILTON,,,,,Northeast,Middle Atlantic,4.95163698342,,6409.86976015,6409.86976015,6409.86976015,14458,,10.2423764769,8.9821870546,7.17,4.4248884009,4.89485538401,35.7143073164
2820,12110,20463,7467,2.54,124500,56811,42.746445,-73.765996,30,NY,New York,LATHAM,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,1440.2374312,,9007.89461251,9007.89461251,9007.89461251,22224,,15.9273575671,11.330331287,7.62,6.13334049147,7.04639836507,48.0574277106
2821,12115,242,131,2.2,117000,52083,42.453467,-73.589443,10,NY,New York,MALDEN BRIDGE,COLUMBIA,Micro,"Hudson, NY",,,Northeast,Middle Atlantic,43.068690468,,7538.64281571,7538.64281571,7538.64281571,22584,,16.0509067579,12.7129589404,6.6,5.70158550773,6.61851630214,47.6839675081
2822,12116,1807,1001,2.38,74300,34259,42.542208,-74.899,1264,NY,New York,MARYLAND,OTSEGO,Micro,"Oneonta, NY",,,Northeast,Middle Atlantic,59.650376172,,6797.8110601,6797.8110601,6797.8110601,20418,,13.9507797576,10.6536606185,7.14,4.61618119992,5.08421742204,41.444838998
2823,12117,3223,1780,2.56,71600,34646,43.10426,-74.262393,650,NY,New York,MAYFIELD,FULTON,Micro,"Gloversville, NY",,,Northeast,Middle Atlantic,72.3402944912,,6645.1778008,6645.1778008,6645.1778008,18970,,13.0341186221,11.5851802655,7.68,4.69817652117,5.12601760701,42.1234930158
2824,12118,11767,5261,2.4,99800,40742,42.913675,-73.704634,288,NY,New York,MECHANICVILLE,SARATOGA,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,339.461556332,,6742.4084291,6742.4084291,6742.4084291,21295,,14.7436392,10.7902917385,7.2,5.04606479115,5.64737531817,43.4273710478
2825,12120,539,277,2.52,95300,46944,42.435412,-74.144369,30,NY,New York,MEDUSA,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,37.8998371291,,7442.29967059,7442.29967059,7442.29967059,24504,,16.941208444,13.0133978215,7.56,5.48295446127,6.18984780581,49.1874085326
2826,12121,1806,673,2.8,105200,54427,42.844204,-73.618447,35,NY,New York,MELROSE,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,92.4374449041,,8499.45925758,8499.45925758,8499.45925758,28683,,19.729528216,13.3710630069,8.4,6.08059365041,6.85460808898,54.4357929622
2827,12122,4348,2504,2.43,79500,32917,42.54036,-74.27082,611,NY,New York,MIDDLEBURGH,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,40.8762556816,,6812.55983191,6812.55983191,6812.55983191,20099,,13.6820733855,11.3719454125,7.29,4.55517283662,4.97170613314,41.8708977678
2828,12123,5245,2190,2.54,95100,45051,42.517878,-73.624065,35,NY,New York,NASSAU,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,150.229557638,,7278.40312703,7278.40312703,7278.40312703,26405,,18.0307220142,12.2954955326,7.62,5.36517960395,6.02653437007,49.3379315209
2829,12125,1493,701,2.31,109500,42063,42.482102,-73.375266,10,NY,New York,NEW LEBANON,COLUMBIA,Micro,"Hudson, NY",,,Northeast,Middle Atlantic,99.589774178,,6747.12010331,6747.12010331,6747.12010331,21183,,14.7498686797,12.5885109577,6.93,5.10215277866,5.7575499626,45.1280823786
2830,12130,899,415,2.58,91600,45365,42.4495,-73.65845,10,NY,New York,NIVERVILLE,COLUMBIA,Micro,"Hudson, NY",,,Northeast,Middle Atlantic,1681.96147766,,6013.56043557,6013.56043557,6013.56043557,22923,,15.9362592496,11.0003427059,7.74,5.33884382108,6.04696081188,46.0624065884
2831,12131,217,169,2.19,64000,41500,42.4884,-74.429861,611,NY,New York,NORTH BLENHEIM,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,11.9852732474,,7109.17130724,7109.17130724,7109.17130724,20460,,14.3083729777,12.7712558631,6.57,5.03032027616,5.70363258889,44.3835817059
2832,12134,2623,2008,2.33,85900,39075,43.2264,-74.14356,650,NY,New York,NORTHVILLE,FULTON,Micro,"Gloversville, NY",,,Northeast,Middle Atlantic,97.2118146859,,6877.70389682,6877.70389682,6877.70389682,17601,,12.4065054749,12.0752765274,6.99,4.93562907906,5.5025830666,41.909994148
2833,12136,875,486,2.39,150000,52083,42.468723,-73.554828,10,NY,New York,OLD CHATHAM,COLUMBIA,Micro,"Hudson, NY",,,Northeast,Middle Atlantic,45.934145659,,7150.11937959,7150.11937959,7150.11937959,23463,,16.5703359345,12.7629223854,7.17,5.73017902646,6.62266963887,48.8561069851
2834,12137,1544,642,2.65,96400,48750,42.85572,-74.1279,246,NY,New York,PATTERSONVILLE,SCHENECTADY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,75.9996201988,,7685.18525077,7685.18525077,7685.18525077,27199,,18.6672374775,12.0728560932,7.95,5.60587483206,6.34718919373,50.6431575965
2835,12138,3678,1859,2.66,88000,44931,42.7371,-73.36266,35,NY,New York,PETERSBURG,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,39.0426479467,,7372.23957079,7372.23957079,7372.23957079,24210,,16.6307714027,11.1370767303,7.98,5.41824834014,6.02497462566,47.1910710988
2836,12139,272,772,2.31,103100,36375,43.246111,-74.518056,1791,NY,New York,PISECO,HAMILTON,,,,,Northeast,Middle Atlantic,1.51047570433,,6743.25918229,6743.25918229,6743.25918229,15552,,11.0152364564,11.0983183108,6.93,4.79114154796,5.2730607416,39.1077570568
2837,12140,1303,534,2.58,110200,55625,42.695284,-73.578503,35,NY,New York,POESTENKILL,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,179.557310615,,7568.01958039,7568.01958039,7568.01958039,23948,,16.9448481491,13.4564641609,7.74,6.05016465805,6.94271583281,51.1341928009
2838,12143,5348,2255,2.52,98400,45758,42.4731,-73.820754,30,NY,New York,RAVENA,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,252.154903642,,6831.86084935,6831.86084935,6831.86084935,22981,,15.9426896629,11.45845803,7.56,5.42479795673,6.08979944319,46.4757450928
2839,12144,18367,8098,2.38,96400,43035,42.6246,-73.71012,35,NY,New York,RENSSELAER,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,1066.46794723,,7345.73605493,7345.73605493,7345.73605493,19255,,13.5821492545,10.9879072713,7.14,5.19305547533,5.84582653756,42.7489385386
2840,12147,528,295,2.38,96500,45357,42.50466,-74.14734,30,NY,New York,RENSSELAERVILLE,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,32.164930065,,7055.48139744,7055.48139744,7055.48139744,22660,,15.8026773506,12.9926959771,7.14,5.2990149001,6.04055760155,47.2749458293
2841,12148,2929,1214,2.59,168200,70344,42.84564,-73.84902,288,NY,New York,REXFORD,SARATOGA,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,205.944200723,,9706.07638395,9706.07638395,9706.07638395,27680,,19.8467824393,13.036125689,7.77,6.98299022648,8.21503687412,55.8509352288
2842,12149,2008,1030,2.5,81600,36447,42.634559,-74.564841,611,NY,New York,RICHMONDVILLE,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,51.54019717,,6592.30273925,6592.30273925,6592.30273925,20958,,14.3566462507,9.99124640099,7.5,4.77788609342,5.27669625712,41.9024750023
2843,12150,836,349,2.49,109900,46250,42.873798,-74.045006,246,NY,New York,ROTTERDAM JUNCTION,SCHENECTADY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,714.261913692,,9484.55672064,9484.55672064,9484.55672064,23857,,16.4778132606,11.686152485,7.47,5.48850487882,6.13705284537,47.2595234698
2844,12151,706,325,2.35,101500,43382,42.92352,-73.7829,288,NY,New York,ROUND LAKE,SARATOGA,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,267.442477139,,6859.82283836,6859.82283836,6859.82283836,24574,,16.8867162868,12.5887728436,7.05,5.19028026655,5.87222401778,47.5879934148
2845,12153,902,470,2.63,113400,59861,42.63582,-73.49946,35,NY,New York,SAND LAKE,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,41.3497284854,,7603.86526904,7603.86526904,7603.86526904,25470,,18.090008201,10.990538798,7.89,6.27167093624,7.30205864282,50.544276578
2846,12154,2704,1050,2.73,108400,46518,42.897609,-73.586615,35,NY,New York,SCHAGHTICOKE,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,66.3943711716,,7974.20539689,7974.20539689,7974.20539689,27556,,18.7533619747,13.4080505012,8.19,5.51998153498,6.16232398683,52.0337179977
2847,12155,1742,998,2.5,66500,33533,42.59718,-74.81892,1264,NY,New York,SCHENEVUS,OTSEGO,Micro,"Oneonta, NY",,,Northeast,Middle Atlantic,29.2413892292,,6936.8975549,6936.8975549,6936.8975549,21310,,14.4437274268,11.5018471411,7.5,4.60538352714,5.02657630391,43.077534399
2848,12156,923,381,2.62,95400,52550,42.47952,-73.72518,35,NY,New York,SCHODACK LANDING,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,55.6107847567,,7440.96183915,7440.96183915,7440.96183915,29435,,20.1785178768,12.931299192,7.86,5.87448971256,6.67970022061,53.524007002
2849,12157,3987,1668,2.58,88500,41535,42.665414,-74.312282,611,NY,New York,SCHOHARIE,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,98.9729059994,,7384.70347006,7384.70347006,7384.70347006,24230,,16.5340244064,12.7482809678,7.74,5.16123475366,5.72535173313,47.9088918609
2850,12158,5779,2341,2.6,102500,49476,42.54786,-73.82046,30,NY,New York,SELKIRK,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,198.313256361,,7376.59691917,7376.59691917,7376.59691917,24459,,17.006057075,12.2051890998,7.8,5.65956278292,6.41106031696,49.0818692747
2851,12159,7646,3193,2.47,195400,65227,42.643263,-73.875577,30,NY,New York,SLINGERLANDS,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,566.075466018,,8451.48865821,8451.48865821,8451.48865821,24754,,17.8573377296,10.8042300063,7.41,6.62995025612,7.76854405223,50.4700620442
2852,12160,1177,494,2.69,84800,45625,42.761525,-74.374012,611,NY,New York,SLOANSVILLE,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,62.1531247048,,7535.53845129,7535.53845129,7535.53845129,26990,,18.3928913891,12.6199736437,8.07,5.43056887179,6.08036542156,50.5937993261
2853,12164,476,786,2.05,82200,30568,43.559266,-74.356926,1791,NY,New York,SPECULATOR,HAMILTON,,,,,Northeast,Middle Atlantic,13.2496253919,,5926.13028845,5926.13028845,5926.13028845,12498,,9.00052123198,9.84465308016,6.15,4.28306986869,4.75075662634,34.0290008072
2854,12165,236,143,2.27,128800,45972,42.322975,-73.545239,10,NY,New York,SPENCERTOWN,COLUMBIA,Micro,"Hudson, NY",,,Northeast,Middle Atlantic,53.0147536016,,7871.19730866,7871.19730866,7871.19730866,21503,,15.1212765908,12.4169222538,6.81,5.33129053732,6.09274539031,45.7722347723
2855,12166,1501,641,2.73,68000,39737,42.8496,-74.47638,294,NY,New York,SPRAKERS,MONTGOMERY,Micro,"Amsterdam, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,31.9562434931,,7374.37223441,7374.37223441,7374.37223441,25789,,17.3827701111,11.5615870483,8.19,5.09601425306,5.577009391,47.8073808035
2856,12167,2499,1482,2.39,81000,32091,42.410419,-74.618346,1370,NY,New York,STAMFORD,DELAWARE,,,,,Northeast,Middle Atlantic,43.2383275332,,6742.25623107,6742.25623107,6742.25623107,17242,,11.8990832736,12.0285328681,7.17,4.49150028667,4.89866118869,40.4877776171
2857,12168,2083,989,2.52,94300,42250,42.56064,-73.4517,35,NY,New York,STEPHENTOWN,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,54.7186164108,,7245.51588279,7245.51588279,7245.51588279,24706,,16.8665666405,11.5071827358,7.56,5.19277242046,5.78515584185,46.9116776385
2858,12169,166,83,2.37,107900,42000,42.563556,-73.36706,35,NY,New York,STEPHENTOWN,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,24.4958973061,,6485.60464958,6485.60464958,6485.60464958,21808,,15.1655299763,8.97474936929,7.11,5.05164975291,5.74534835831,42.0472774568
2859,12170,5037,2028,2.74,100100,46536,42.93396,-73.69038,288,NY,New York,STILLWATER,SARATOGA,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,168.549894684,,6774.14882452,6774.14882452,6774.14882452,25944,,17.757666392,11.2930868626,8.22,5.52828378833,6.16492015876,48.9639572017
2860,12173,2357,968,2.62,97400,46778,42.34482,-73.75644,10,NY,New York,STUYVESANT,COLUMBIA,Micro,"Hudson, NY",,,Northeast,Middle Atlantic,172.910239998,,7145.41733977,7145.41733977,7145.41733977,24783,,17.0849700428,12.718898761,7.86,5.50090670064,6.17963441668,49.3444099212
2861,12175,950,592,2.46,81900,38365,42.533134,-74.538152,611,NY,New York,SUMMIT,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,32.6333368085,,6961.27684932,6961.27684932,6961.27684932,18572,,12.927725309,10.4871684643,7.38,4.9544505905,5.45048002986,41.1998243936
2862,12176,175,95,2.33,112500,47321,42.359779,-73.950127,47,NY,New York,SURPRISE,GREENE,,,,,Northeast,Middle Atlantic,48.7634426879,,7091.18057551,7091.18057551,7091.18057551,19477,,13.9118257525,13.1251189321,6.99,5.44278628703,6.21313084427,45.6828618159
2863,12180,52907,23856,2.32,100100,34889,42.744,-73.60512,35,NY,New York,TROY,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,908.714745653,,6488.67457734,6488.67457734,6488.67457734,15191,,10.7747937288,10.1069673553,6.96,4.63869582901,5.13614590765,37.6166028207
2864,12182,14104,6365,2.38,90800,36240,42.777994,-73.660711,35,NY,New York,TROY,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,1146.48378852,,6967.07620935,6967.07620935,6967.07620935,17774,,12.4079515918,10.7886891357,7.14,4.73959721738,5.25514695342,40.3313848982
2865,12183,2278,1188,2.12,83100,32500,42.74202,-73.69476,30,NY,New York,TROY,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,3156.47555533,,6677.19315434,6677.19315434,6677.19315434,15460,,10.8955604828,10.0956305395,6.36,4.41406735514,4.91900287847,36.6842612559
2866,12184,7273,3018,2.53,130100,51646,42.4407,-73.67964,10,NY,New York,VALATIE,COLUMBIA,Micro,"Hudson, NY",,,Northeast,Middle Atlantic,191.036964825,,7204.10090517,7204.10090517,7204.10090517,24576,,17.1665339678,12.3164830899,7.59,5.79866866371,6.59886631175,49.4705520332
2867,12185,2096,797,2.8,109900,46701,42.890524,-73.542281,35,NY,New York,VALLEY FALLS,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,94.0703626565,,7651.27267923,7651.27267923,7651.27267923,27134,,18.4854885275,12.469271737,8.4,5.55315772296,6.18127700645,51.0891949939
2868,12186,6461,2635,2.57,132000,62524,42.62478,-73.9698,30,NY,New York,VOORHEESVILLE,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,198.598382922,,8935.93039129,8935.93039129,8935.93039129,27791,,19.5862748164,12.4373548496,7.71,6.49599298226,7.54031958889,53.7699422372
2869,12187,684,345,2.51,76800,30729,42.61386,-74.473772,611,NY,New York,WARNERVILLE,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,35.2557092987,,6491.55299096,6491.55299096,6491.55299096,19639,,13.2861831524,11.8387896335,7.53,4.44708079073,4.78701480442,41.889068381
2870,12188,10610,4544,2.46,111200,48421,42.81954,-73.70262,288,NY,New York,WATERFORD,SARATOGA,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,782.603744047,,7697.87794971,7697.87794971,7697.87794971,22033,,15.4947924353,10.5233751697,7.38,5.55976525674,6.31508121198,45.2730140737
2871,12189,16783,8460,2.16,94100,34348,42.728651,-73.714266,30,NY,New York,WATERVLIET,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,2377.12543313,,6320.30188542,6320.30188542,6320.30188542,15548,,11.0249557132,9.16550897132,6.48,4.53253171814,5.07894088694,36.2819372896
2872,12190,737,781,2.22,70600,29107,43.473755,-74.273657,1791,NY,New York,WELLS,HAMILTON,,,,,Northeast,Middle Atlantic,4.12463987892,,6282.67461394,6282.67461394,6282.67461394,16451,,11.3436813132,10.5116167804,6.66,4.22872987775,4.63002296738,37.3740509388
2873,12192,2270,942,2.54,97200,44250,42.38328,-73.8243,47,NY,New York,WEST COXSACKIE,GREENE,,,,,Northeast,Middle Atlantic,128.455953218,,7037.59609476,7037.59609476,7037.59609476,25645,,17.5387176809,13.191571009,7.62,5.30310965631,5.95565308915,49.6090514354
2874,12193,2117,903,2.63,98900,47292,42.537443,-74.045966,30,NY,New York,WESTERLO,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,54.7363814939,,7616.83898433,7616.83898433,7616.83898433,25883,,17.7930522859,12.686852663,7.89,5.51955944483,6.22204267058,50.1115070643
2875,12194,215,166,2.47,86500,37604,42.539511,-74.454106,611,NY,New York,WEST FULTON,SCHOHARIE,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,16.4114395214,,7003.89256846,7003.89256846,7003.89256846,20458,,14.043718549,11.2244290576,7.41,4.92353832528,5.38721394733,42.9888998792
2876,12196,2841,1102,2.65,131100,54205,42.628062,-73.632379,35,NY,New York,WEST SAND LAKE,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,297.828462547,,7387.20526248,7387.20526248,7387.20526248,26275,,18.3072337638,12.5394633534,7.95,5.97343360602,6.82189641242,51.5920271356
2877,12197,2397,1386,2.43,72700,31111,42.517778,-74.750278,1264,NY,New York,WORCESTER,OTSEGO,Micro,"Oneonta, NY",,,Northeast,Middle Atlantic,34.064706514,,6731.75619408,6731.75619408,6731.75619408,19528,,13.2572047869,11.9165906428,7.29,4.43940084551,4.81540307941,41.7185993546
2878,12198,7295,2931,2.57,109400,56401,42.67272,-73.64184,35,NY,New York,WYNANTSKILL,RENSSELAER,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,501.435328556,,7820.18755994,7820.18755994,7820.18755994,25255,,17.7798986057,11.6087306092,7.71,6.09990943385,7.00987594892,50.2084145977
2879,12202,10021,5392,2.16,65100,21250,42.642102,-73.76632,30,NY,New York,ALBANY,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,4542.89524911,,5294.35713218,5294.35713218,5294.35713218,9741,,6.9096053938,8.24378523962,6.48,3.70719307354,3.9474309563,29.2880146633
2880,12203,32866,12857,2.09,112800,41727,42.69156,-73.82784,30,NY,New York,ALBANY,ALBANY,Metro,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY MSA",,Northeast,Middle Atlantic,2882.80089026,,6619.28252734,6619.28252734,6619.28252734,15717,,11.4370757628,9.63041698711,6.27,4.9948332474,5.71601031451,38.0483363118
